Geneid,Ctr_s1,Ctr_s2,Ctr_s7,Ctr_s13,RS_s6,RS_s9,RS_s12,RS_s16
ENSG00000134697,877,1713,848,1368,804,442,609,694
ENSG00000187513,0,0,0,142,0,1,0,68
ENSG00000278139,0,0,0,0,0,0,0,0
ENSG00000238145,0,0,0,0,0,0,0,0
ENSG00000225142,0,1,0,0,1,1,0,0
ENSG00000230138,0,0,0,0,0,0,0,0
ENSG00000230116,0,0,0,0,0,0,0,0
ENSG00000223390,0,0,0,0,0,0,0,0
ENSG00000285823,0,0,0,0,0,0,0,0
ENSG00000284720,0,0,0,0,0,0,0,0
ENSG00000225028,0,0,1,0,0,0,0,0
ENSG00000286640,0,0,0,0,0,0,0,0
ENSG00000225671,0,1,0,0,0,1,0,1
ENSG00000116151,59,44,53,50,48,35,31,31
ENSG00000226147,0,0,0,0,0,0,0,0
ENSG00000182873,12,8,8,11,9,17,12,6
ENSG00000286518,7,0,0,1,1,0,0,0
ENSG00000178715,3,2,4,8,3,0,3,2
ENSG00000284641,0,0,0,0,0,0,0,0
ENSG00000006555,0,0,0,1,0,0,0,0
ENSG00000236111,1,0,0,1,0,0,1,0
ENSG00000066056,10,38,103,73,51,3,8,4
ENSG00000214114,169,204,184,198,153,89,128,137
ENSG00000173436,179,220,162,173,122,97,174,153
ENSG00000116544,1,4,4,13,4,0,1,36
ENSG00000231900,0,0,0,0,0,0,1,0
ENSG00000236723,0,4,1,0,0,0,1,0
ENSG00000204060,0,5,0,3,3,1,2,3
ENSG00000232467,0,1,0,0,1,0,0,0
ENSG00000186094,0,0,0,0,0,0,0,0
ENSG00000117016,2,0,3,5,19,6,5,4
ENSG00000270241,0,0,0,0,0,0,0,0
ENSG00000121310,216,100,262,290,88,171,297,274
ENSG00000169213,1135,4275,1192,1961,2502,1020,1615,2458
ENSG00000229846,0,0,0,0,0,0,0,0
ENSG00000163866,350,582,428,505,387,186,302,314
ENSG00000225779,0,0,0,0,0,0,0,0
ENSG00000236546,0,1,2,3,1,2,4,0
ENSG00000233114,0,0,0,0,0,0,0,0
ENSG00000228436,8,3,6,4,19,12,18,9
ENSG00000284601,0,0,0,0,0,0,0,0
ENSG00000049249,30,4,6,4,5,1,1,9
ENSG00000284719,0,0,0,0,0,0,0,0
ENSG00000237130,0,0,0,0,0,0,0,0
ENSG00000171793,814,1735,1063,1374,858,335,582,877
ENSG00000116990,30,22,15,42,22,49,41,41
ENSG00000143001,0,0,0,0,0,0,0,0
ENSG00000229716,0,0,0,0,0,0,0,0
ENSG00000236876,0,0,1,0,1,0,0,0
ENSG00000226133,0,0,0,0,0,0,1,0
ENSG00000227416,0,0,0,0,0,0,0,0
ENSG00000232335,0,0,0,0,0,0,0,0
ENSG00000260971,0,0,0,0,0,0,0,0
ENSG00000274386,3,1,1,4,0,0,2,2
ENSG00000259832,0,0,0,0,0,0,0,0
ENSG00000284696,0,0,0,0,0,0,0,0
ENSG00000238242,0,0,0,1,0,0,0,1
ENSG00000285839,0,0,0,0,0,0,0,0
ENSG00000237290,0,0,0,0,0,0,0,0
ENSG00000232762,0,1,0,1,1,0,0,1
ENSG00000117419,452,562,572,627,504,281,538,530
ENSG00000162384,354,248,310,359,243,190,222,224
ENSG00000162391,5,1,7,0,0,4,1,1
ENSG00000174348,145,127,552,201,250,146,1082,688
ENSG00000154198,0,0,0,0,0,0,0,0
ENSG00000117859,663,1181,776,1274,1143,382,686,1308
ENSG00000228121,0,0,1,0,0,0,1,1
ENSG00000253313,0,0,0,0,0,0,0,0
ENSG00000040487,139,211,224,286,286,83,209,160
ENSG00000162396,40,68,63,68,53,43,47,39
ENSG00000203995,3,3,6,7,4,2,0,0
ENSG00000227742,1,7,2,0,2,0,3,6
ENSG00000117713,1042,1396,1502,1372,1325,710,872,838
ENSG00000230114,0,0,0,0,0,0,0,0
ENSG00000177868,55,56,65,86,22,15,38,44
ENSG00000284686,1,0,4,1,1,0,1,1
ENSG00000162378,779,905,992,835,562,583,885,745
ENSG00000233079,0,0,0,0,0,0,0,0
ENSG00000162599,345,185,437,421,150,244,249,168
ENSG00000259818,0,0,0,0,0,0,0,0
ENSG00000229444,0,0,0,0,0,0,0,0
ENSG00000240563,0,0,0,0,1,0,0,1
ENSG00000234318,0,1,0,0,0,0,0,0
ENSG00000284773,6,8,3,2,7,8,12,3
ENSG00000234481,0,0,0,0,0,0,0,0
ENSG00000117862,106,147,143,149,125,78,151,114
ENSG00000162551,9,0,148,12,7,0,139,15
ENSG00000235612,0,0,0,0,0,0,0,0
ENSG00000228369,0,0,0,0,0,0,1,0
ENSG00000183431,1105,1403,1401,1437,998,490,726,655
ENSG00000227485,0,0,0,0,0,0,0,0
ENSG00000224609,5,3,7,3,14,5,7,3
ENSG00000235545,2,4,2,2,1,1,3,1
ENSG00000236646,0,0,0,0,0,0,0,1
ENSG00000169174,17,332,37,186,83,57,145,210
ENSG00000288527,0,0,0,0,0,0,0,0
ENSG00000231252,0,0,0,0,0,0,0,0
ENSG00000232198,0,0,0,0,0,0,0,0
ENSG00000236180,0,0,0,0,0,0,0,0
ENSG00000231622,0,0,0,0,0,0,0,0
ENSG00000238063,0,0,0,0,0,0,0,0
ENSG00000235804,0,0,0,1,0,0,0,0
ENSG00000227104,0,0,0,0,0,0,0,0
ENSG00000243725,9,12,15,15,12,3,5,11
ENSG00000116985,0,0,2,0,3,2,3,3
ENSG00000134716,0,0,0,0,17,0,0,1
ENSG00000171872,7,6,7,3,3,1,1,8
ENSG00000162407,1014,496,759,837,1685,624,825,415
ENSG00000285079,0,0,0,0,0,0,0,0
ENSG00000169218,0,0,0,0,1,0,0,0
ENSG00000163877,246,353,304,284,285,174,259,194
ENSG00000228929,34,28,23,23,23,23,20,14
ENSG00000224570,0,0,0,0,0,0,0,0
ENSG00000224980,0,0,0,0,0,0,0,0
ENSG00000185031,0,0,0,0,0,1,0,0
ENSG00000278967,0,0,0,0,0,0,0,1
ENSG00000157184,119,143,117,151,89,71,97,103
ENSG00000272491,0,1,0,3,0,1,0,2
ENSG00000198815,610,1038,737,700,763,471,662,616
ENSG00000134744,409,551,505,444,323,281,372,342
ENSG00000226883,0,0,0,0,0,0,0,0
ENSG00000162437,73,21,122,115,57,19,99,112
ENSG00000233910,0,0,0,0,0,0,0,0
ENSG00000287703,0,0,0,0,0,0,0,0
ENSG00000283039,0,0,0,0,0,0,0,0
ENSG00000229032,0,0,0,0,0,0,0,0
ENSG00000229294,0,0,0,0,0,0,0,0
ENSG00000184292,4,0,0,0,2,1,1,1
ENSG00000187140,0,0,0,0,0,0,0,0
ENSG00000226754,6,7,3,1,4,2,3,3
ENSG00000228431,0,0,0,0,0,0,0,0
ENSG00000279324,0,0,0,0,0,0,0,0
ENSG00000232993,0,0,0,0,0,0,0,0
ENSG00000234088,0,0,0,0,0,0,0,0
ENSG00000186409,15,8,15,3,183,13,68,18
ENSG00000236973,0,1,0,0,1,0,0,0
ENSG00000162595,474,2481,285,1263,139,0,193,752
ENSG00000227947,0,0,0,0,0,0,0,0
ENSG00000277397,0,0,0,0,0,0,0,0
ENSG00000271200,0,0,2,1,0,0,0,0
ENSG00000235446,0,0,0,0,0,0,0,0
ENSG00000261196,0,0,0,0,0,0,0,0
ENSG00000224209,0,0,0,0,0,0,0,0
ENSG00000171357,14,6,5,18,13,4,12,8
ENSG00000237853,0,0,0,0,0,0,0,0
ENSG00000162385,283,303,320,264,187,134,173,173
ENSG00000231413,0,0,0,0,0,0,0,0
ENSG00000234264,3,3,0,2,2,0,1,0
ENSG00000242391,0,0,0,0,0,0,0,0
ENSG00000086015,1075,1368,1238,1200,1117,629,1174,1028
ENSG00000223883,0,0,0,0,1,1,0,1
ENSG00000284808,0,0,0,0,0,0,0,0
ENSG00000184588,39,670,47,214,376,39,33,58
ENSG00000242267,0,0,0,0,0,0,0,1
ENSG00000237227,0,0,0,0,0,0,0,0
ENSG00000117472,7,2,2,20,5,5,9,10
ENSG00000275350,0,0,0,0,0,0,0,0
ENSG00000116652,5,5,7,5,16,4,12,4
ENSG00000203605,0,0,0,0,0,0,0,0
ENSG00000123080,337,231,582,484,101,64,64,22
ENSG00000177452,0,0,0,0,0,0,0,0
ENSG00000285778,0,0,0,0,0,0,0,0
ENSG00000077549,4456,6094,3912,5055,3423,2347,3889,3559
ENSG00000233407,0,0,0,0,0,0,0,0
ENSG00000225675,1,0,0,1,1,0,1,0
ENSG00000237622,0,1,0,0,0,0,0,0
ENSG00000162598,0,0,0,0,0,0,0,0
ENSG00000280317,0,0,0,0,0,0,0,0
ENSG00000162415,3,817,6,106,237,2,30,158
ENSG00000229133,0,0,0,1,1,0,0,0
ENSG00000185483,847,85,676,309,139,771,843,332
ENSG00000162600,118,127,146,115,86,48,122,97
ENSG00000116704,359,657,447,529,450,214,360,288
ENSG00000225623,0,0,0,0,0,0,0,0
ENSG00000261213,0,0,0,0,1,0,0,0
ENSG00000227644,0,0,0,0,0,0,0,0
ENSG00000157193,346,1184,486,742,404,324,533,464
ENSG00000116205,176,279,188,208,169,125,174,169
ENSG00000198841,58,65,64,61,55,31,50,32
ENSG00000116212,451,488,498,511,360,255,361,341
ENSG00000234204,0,0,0,0,0,0,0,0
ENSG00000116729,1656,18894,1632,4560,2422,452,1403,1999
ENSG00000224127,0,0,0,0,4,0,0,0
ENSG00000233099,0,0,0,0,1,0,1,0
ENSG00000233994,3,2,1,2,1,1,1,2
ENSG00000237180,0,0,0,0,0,0,0,0
ENSG00000223956,0,0,0,0,1,0,0,0
ENSG00000213561,0,0,0,0,0,0,0,0
ENSG00000234496,0,0,0,0,0,0,0,0
ENSG00000233973,0,0,0,0,0,0,0,0
ENSG00000237552,0,0,0,0,0,0,0,0
ENSG00000132854,3,6,2,1,0,0,2,0
ENSG00000227556,0,0,0,0,0,0,0,0
ENSG00000162616,915,1325,533,499,1124,815,1733,1340
ENSG00000271355,0,0,0,0,0,0,0,0
ENSG00000162607,749,726,1162,987,402,255,303,165
ENSG00000233602,1,1,0,3,0,0,1,1
ENSG00000233271,0,0,0,0,0,0,0,0
ENSG00000285954,0,0,0,0,0,0,0,0
ENSG00000233333,0,0,0,0,0,0,0,0
ENSG00000154027,356,1011,710,671,682,441,539,292
ENSG00000234108,0,0,0,0,0,0,0,0
ENSG00000232676,0,0,1,0,0,0,0,1
ENSG00000225167,0,0,0,0,0,0,0,0
ENSG00000132122,79,51,124,91,61,45,66,32
ENSG00000213579,0,1,0,1,0,0,0,0
ENSG00000137960,16,3,6,4,4,8,20,9
ENSG00000227288,1,1,1,0,0,0,0,0
ENSG00000237852,0,1,0,1,1,0,1,0
ENSG00000116745,0,19,0,1,1,0,1,1
ENSG00000132855,1,0,0,1,0,2,0,2
ENSG00000285407,0,0,0,0,0,0,0,0
ENSG00000272506,1,0,0,0,0,0,0,0
ENSG00000172380,8431,11960,6873,6917,6381,5171,6845,6171
ENSG00000286429,0,0,0,0,0,0,0,0
ENSG00000272855,0,0,0,0,0,0,0,0
ENSG00000270549,0,0,0,0,0,0,0,0
ENSG00000237163,0,0,0,0,0,0,0,0
ENSG00000234184,0,0,0,0,2,0,0,0
ENSG00000229636,0,0,0,0,0,0,0,0
ENSG00000116675,15,52,57,105,337,31,131,320
ENSG00000224149,0,0,0,0,15,0,0,0
ENSG00000162433,536,460,575,303,841,1155,1504,964
ENSG00000213625,1012,1881,1134,1414,2095,755,1530,1463
ENSG00000085999,92,63,183,128,26,20,17,11
ENSG00000227207,0,1,0,0,0,0,0,0
ENSG00000227016,0,0,0,0,0,0,0,0
ENSG00000236200,11,7,7,13,7,6,10,3
ENSG00000233664,0,0,0,0,0,0,0,0
ENSG00000237928,2,0,0,1,1,0,1,1
ENSG00000158966,94,101,95,132,320,67,129,138
ENSG00000284882,1,3,1,0,0,2,4,0
ENSG00000213703,0,1,0,0,0,2,0,0
ENSG00000203965,76,112,126,88,150,62,95,79
ENSG00000223479,0,0,0,0,0,0,0,0
ENSG00000234953,0,0,0,0,0,0,0,0
ENSG00000233674,0,0,0,0,0,0,0,0
ENSG00000153898,3,9,14,0,31,6,36,2
ENSG00000233290,0,0,0,0,0,0,0,0
ENSG00000117069,0,0,0,0,31,0,0,2
ENSG00000229943,0,0,0,0,0,0,0,0
ENSG00000187048,0,0,0,0,0,0,0,0
ENSG00000286918,1,1,0,1,2,0,0,3
ENSG00000228734,0,0,0,0,0,0,0,0
ENSG00000125703,142,174,168,141,142,94,160,117
ENSG00000228056,0,0,2,1,0,1,0,0
ENSG00000285041,1,0,1,1,1,0,0,0
ENSG00000185839,5,3,1,3,4,2,1,5
ENSG00000285808,0,0,0,0,0,0,0,0
ENSG00000236676,0,0,0,0,0,0,1,0
ENSG00000275678,0,0,0,0,0,0,0,0
ENSG00000229440,0,0,0,0,0,0,0,0
ENSG00000234144,0,0,0,0,0,0,0,0
ENSG00000226891,0,0,0,0,2,0,0,0
ENSG00000213540,2,0,0,0,1,0,1,0
ENSG00000277670,0,0,0,0,0,0,0,0
ENSG00000227466,0,0,0,0,0,0,0,0
ENSG00000154007,0,0,0,0,0,0,0,0
ENSG00000225242,0,0,0,0,0,0,0,0
ENSG00000230498,1,1,1,0,1,0,0,1
ENSG00000229554,0,0,0,0,0,0,0,0
ENSG00000285851,3,2,4,1,1,2,5,0
ENSG00000285782,0,0,0,0,0,0,0,0
ENSG00000162618,1036,3447,903,4428,2411,589,730,2935
ENSG00000224493,0,0,0,0,0,0,0,0
ENSG00000131233,0,0,0,0,0,0,0,0
ENSG00000272371,0,0,0,0,0,0,0,0
ENSG00000287647,0,1,0,2,2,0,0,0
ENSG00000229225,0,0,0,0,0,0,0,0
ENSG00000230863,2,0,1,0,4,0,0,1
ENSG00000234383,2,10,1,5,0,0,2,2
ENSG00000271576,7,4,6,5,9,6,9,8
ENSG00000213560,4,8,2,3,2,1,3,3
ENSG00000153936,583,1246,851,1030,1001,491,1458,859
ENSG00000267734,0,0,0,0,0,0,0,0
ENSG00000287224,0,0,0,0,0,0,0,0
ENSG00000225598,0,1,0,0,0,0,0,0
ENSG00000227883,0,0,0,0,0,0,0,0
ENSG00000174021,139,140,177,171,109,67,125,122
ENSG00000084072,329,348,398,428,293,227,257,258
ENSG00000286455,0,0,0,0,0,0,0,0
ENSG00000225087,0,0,0,0,0,0,0,0
ENSG00000224986,0,1,0,0,0,0,0,0
ENSG00000285374,0,0,0,0,0,0,0,0
ENSG00000180488,545,997,546,681,684,422,545,662
ENSG00000280378,1,1,0,1,0,1,0,0
ENSG00000286863,3,11,1,6,2,1,2,9
ENSG00000016490,0,0,0,1,0,0,0,0
ENSG00000233595,0,0,0,0,0,0,0,0
ENSG00000188786,342,558,399,402,484,307,364,374
ENSG00000117151,177,183,157,181,236,174,220,175
ENSG00000162434,3832,5208,4228,3676,5953,3361,4535,3902
ENSG00000230053,0,0,0,0,0,0,0,0
ENSG00000137941,470,630,404,449,537,329,292,349
ENSG00000273338,0,1,0,0,0,0,0,0
ENSG00000116717,700,561,677,805,1302,714,721,864
ENSG00000223720,0,0,0,0,0,0,0,1
ENSG00000224326,0,0,0,0,0,0,0,0
ENSG00000235002,0,0,0,0,0,0,0,0
ENSG00000286548,0,0,1,0,0,0,0,0
ENSG00000137968,0,12,0,14,70,0,0,10
ENSG00000066135,259,238,265,232,214,219,208,183
ENSG00000230027,0,0,0,0,0,0,0,0
ENSG00000233061,0,0,1,0,0,0,0,0
ENSG00000272094,0,0,0,0,4,0,0,0
ENSG00000228853,0,0,0,0,0,0,0,0
ENSG00000215874,0,0,0,0,0,0,0,0
ENSG00000232453,5,13,5,4,22,2,4,9
ENSG00000260386,0,0,0,0,0,0,0,0
ENSG00000284895,0,0,0,0,0,0,0,0
ENSG00000117174,517,575,628,600,578,309,486,316
ENSG00000237413,0,0,0,0,0,0,0,3
ENSG00000184313,0,1,0,0,0,3,0,1
ENSG00000224494,0,0,0,0,0,0,0,1
ENSG00000284645,0,0,0,0,1,0,0,0
ENSG00000225605,0,0,0,0,0,0,0,0
ENSG00000226476,0,2,0,2,1,0,0,0
ENSG00000234807,1,8,3,4,9,3,6,4
ENSG00000225446,0,0,0,0,0,0,0,0
ENSG00000288543,0,0,0,1,0,0,0,0
ENSG00000234683,0,1,2,0,0,0,0,0
ENSG00000122420,789,332,649,426,270,400,753,502
ENSG00000284240,0,1,0,0,0,0,0,0
ENSG00000267561,0,0,0,0,0,0,0,0
ENSG00000236290,0,0,0,0,0,0,0,0
ENSG00000143013,626,762,812,703,627,454,640,372
ENSG00000226084,11,16,9,14,11,10,12,5
ENSG00000134748,389,490,509,392,235,192,236,224
ENSG00000097096,10,11,32,36,31,10,24,43
ENSG00000142892,1153,1579,1344,1287,1421,824,1216,1046
ENSG00000242598,0,0,0,0,0,0,0,0
ENSG00000219102,1,0,2,4,3,1,0,0
ENSG00000184005,8,5,16,17,107,1,2,8
ENSG00000230953,7,2,5,5,3,4,6,5
ENSG00000287743,0,0,0,0,0,0,0,0
ENSG00000229332,0,0,0,0,1,0,0,0
ENSG00000227937,0,0,0,0,0,0,0,0
ENSG00000229752,0,0,0,0,0,0,0,0
ENSG00000237505,0,2,3,1,2,1,1,3
ENSG00000285462,0,0,0,0,0,0,0,0
ENSG00000233216,0,0,0,0,0,0,0,0
ENSG00000197273,0,0,0,0,0,0,0,0
ENSG00000226804,0,0,0,0,0,0,0,0
ENSG00000285325,0,0,0,0,0,0,0,0
ENSG00000058804,732,679,1127,831,582,280,353,273
ENSG00000230728,0,0,0,0,0,0,0,0
ENSG00000162402,1044,1051,1088,1036,861,511,703,629
ENSG00000232846,0,0,0,0,0,0,0,0
ENSG00000219201,8,6,5,3,2,2,5,7
ENSG00000287661,0,0,0,0,0,0,0,0
ENSG00000230787,2,1,3,1,1,1,1,1
ENSG00000116641,1632,2203,1834,2166,1321,1389,1873,1773
ENSG00000235927,9,36,12,15,40,5,18,17
ENSG00000223920,0,0,0,0,0,0,0,0
ENSG00000237453,0,0,0,0,0,0,0,0
ENSG00000281207,5,11,8,13,2,2,5,6
ENSG00000172260,483,1454,499,601,279,269,622,674
ENSG00000285473,0,0,0,0,0,0,0,0
ENSG00000237959,0,0,0,0,0,0,0,0
ENSG00000231364,0,0,0,0,0,0,0,0
ENSG00000234578,0,0,0,0,0,0,0,0
ENSG00000185104,605,590,701,687,441,268,409,325
ENSG00000117480,5,3,2,2,8,4,5,8
ENSG00000227960,0,0,0,0,0,0,0,0
ENSG00000137944,432,670,470,468,305,251,390,304
ENSG00000237568,0,0,0,0,0,0,0,0
ENSG00000229505,0,0,0,0,0,0,0,0
ENSG00000228187,0,0,0,0,0,0,0,0
ENSG00000285201,0,0,0,0,0,0,0,0
ENSG00000182183,0,1,0,0,0,0,1,1
ENSG00000236407,0,0,0,0,0,0,0,0
ENSG00000232284,8,65,9,17,16,8,11,18
ENSG00000236915,0,0,0,0,1,0,1,2
ENSG00000271949,0,0,0,0,0,0,0,0
ENSG00000227062,0,0,0,0,0,0,0,0
ENSG00000067334,780,1167,1021,1084,821,441,619,581
ENSG00000235011,0,0,0,0,0,0,0,0
ENSG00000284734,0,2,0,1,2,0,0,1
ENSG00000215875,0,0,0,1,1,0,1,0
ENSG00000235673,0,0,0,0,0,0,0,0
ENSG00000225938,1,0,5,14,3,2,2,1
ENSG00000180869,0,1,0,1,0,0,0,0
ENSG00000226938,0,0,0,0,0,0,0,0
ENSG00000213559,1,0,0,0,0,0,0,0
ENSG00000287587,1,0,0,0,1,0,0,0
ENSG00000122417,389,680,307,633,522,271,226,307
ENSG00000142949,2659,3268,2991,4498,2246,3163,3821,4811
ENSG00000116133,921,2685,1514,2769,1215,419,1116,1445
ENSG00000235105,0,1,3,1,2,1,1,0
ENSG00000285210,0,3,1,3,1,0,0,2
ENSG00000232882,1,1,0,0,1,1,2,1
ENSG00000224466,0,0,0,0,0,0,0,0
ENSG00000171502,5,2,8,8,10,0,9,10
ENSG00000162399,0,0,0,0,0,0,0,1
ENSG00000231349,0,0,0,0,0,0,0,0
ENSG00000116157,303,69,225,233,86,172,215,122
ENSG00000143036,7,7,11,6,7,15,25,12
ENSG00000232672,0,1,0,1,1,0,1,1
ENSG00000230817,0,0,0,0,0,0,1,0
ENSG00000235613,2,0,0,0,0,0,0,1
ENSG00000237478,0,0,0,0,0,0,0,0
ENSG00000065243,873,1192,1114,890,828,511,673,594
ENSG00000226759,0,0,0,0,0,0,0,0
ENSG00000226960,0,0,0,1,0,0,0,0
ENSG00000233877,0,0,0,0,0,0,0,0
ENSG00000284637,0,0,0,0,0,0,0,0
ENSG00000234080,0,0,0,0,0,1,0,0
ENSG00000237899,0,1,0,1,0,0,1,0
ENSG00000238081,1,0,0,1,0,0,0,0
ENSG00000234784,0,0,0,0,0,0,0,0
ENSG00000225492,0,0,0,0,20,0,0,0
ENSG00000223905,0,0,0,0,0,0,0,0
ENSG00000227290,0,0,0,0,0,0,0,0
ENSG00000229486,0,0,0,0,0,0,0,0
ENSG00000223683,0,0,0,0,0,0,0,0
ENSG00000282898,0,0,0,0,0,0,0,0
ENSG00000117500,971,2778,1201,1324,2644,764,1183,1129
ENSG00000285409,0,0,0,0,0,0,0,0
ENSG00000016602,0,0,0,1,1,0,0,1
ENSG00000171790,0,4,3,3,0,0,2,8
ENSG00000231090,0,0,0,0,0,0,0,0
ENSG00000117528,763,1066,938,981,684,520,770,895
ENSG00000271723,0,0,0,0,0,0,0,0
ENSG00000066185,6,2,0,1,13,4,18,3
ENSG00000172339,118,151,109,115,109,85,126,113
ENSG00000036549,661,891,851,587,597,422,506,390
ENSG00000287724,0,0,0,0,0,0,1,0
ENSG00000229567,0,0,0,1,1,0,0,1
ENSG00000058799,254,425,248,292,312,156,286,261
ENSG00000233235,0,0,0,0,1,0,0,0
ENSG00000225191,0,0,0,0,0,0,0,0
ENSG00000287870,0,0,1,1,0,0,2,2
ENSG00000235563,0,3,0,1,1,2,2,6
ENSG00000232048,0,0,0,0,0,0,0,1
ENSG00000232857,0,0,0,0,0,0,0,0
ENSG00000284846,0,0,0,0,0,0,0,0
ENSG00000273637,0,0,0,0,0,0,0,0
ENSG00000272145,5,10,3,6,5,8,2,9
ENSG00000235251,0,0,0,0,0,0,0,0
ENSG00000203985,0,0,0,0,0,0,0,0
ENSG00000228838,0,0,1,1,1,0,0,0
ENSG00000283761,1,1,1,0,0,0,3,0
ENSG00000284716,0,0,0,0,0,0,0,0
ENSG00000189433,0,0,0,0,0,0,1,0
ENSG00000230759,0,1,0,0,1,0,0,0
ENSG00000231866,0,0,1,0,0,0,0,0
ENSG00000179178,0,0,0,0,0,0,0,0
ENSG00000229687,0,1,0,0,0,0,0,0
ENSG00000142700,0,287,0,24,8,0,0,8
ENSG00000285525,0,0,0,1,0,0,0,0
ENSG00000236098,0,1,0,0,0,0,0,3
ENSG00000233514,5,15,17,11,5,3,8,10
ENSG00000127124,227,100,309,194,192,98,175,106
ENSG00000235055,0,0,0,0,0,0,0,1
ENSG00000266993,3,3,3,3,1,1,5,9
ENSG00000153923,1,0,1,3,2,1,0,1
ENSG00000097033,2481,2921,2832,3133,2162,1827,4060,2740
ENSG00000223675,0,0,0,0,0,0,0,0
ENSG00000182330,0,0,0,0,0,0,0,0
ENSG00000162604,225,483,279,391,495,246,459,459
ENSG00000229316,0,1,0,0,0,0,0,0
ENSG00000116171,1522,1969,1559,1888,1357,915,1491,1465
ENSG00000287406,0,0,0,0,0,0,0,0
ENSG00000134709,0,0,0,0,0,0,0,0
ENSG00000225767,0,0,0,0,1,0,0,0
ENSG00000234099,0,0,0,0,0,0,0,0
ENSG00000137936,845,679,693,819,479,754,809,414
ENSG00000235308,0,0,1,0,1,0,0,0
ENSG00000232752,0,0,0,0,0,0,0,0
ENSG00000235829,0,0,0,0,0,0,0,0
ENSG00000143032,0,0,0,0,0,0,0,0
ENSG00000228971,0,0,1,0,0,0,0,0
ENSG00000226745,1,0,0,0,0,0,0,1
ENSG00000178028,307,485,352,412,240,191,248,261
ENSG00000280040,0,1,0,2,2,2,1,4
ENSG00000168710,1597,2946,2050,1882,1716,1110,1943,1593
ENSG00000117519,3347,5000,4062,3897,3471,2147,4844,3159
ENSG00000270507,0,0,0,0,0,0,0,0
ENSG00000238037,0,0,0,0,0,0,0,0
ENSG00000215869,0,3,0,0,16,0,0,0
ENSG00000134215,0,8,4,0,2,0,0,3
ENSG00000227935,0,0,0,0,0,0,1,0
ENSG00000229887,0,0,0,0,0,0,0,0
ENSG00000228502,39,70,39,38,25,11,23,22
ENSG00000236268,0,0,0,0,0,0,0,0
ENSG00000225568,0,0,1,0,0,0,1,0
ENSG00000271277,0,0,0,0,0,0,0,0
ENSG00000236888,0,0,0,0,0,0,0,0
ENSG00000279778,0,1,0,0,3,1,0,0
ENSG00000232015,0,0,0,0,0,0,0,0
ENSG00000230955,0,0,0,0,0,0,0,0
ENSG00000230828,0,0,0,0,0,0,0,0
ENSG00000188641,953,1369,564,886,658,661,310,275
ENSG00000152078,2,1,15,3,5,0,10,4
ENSG00000237279,0,0,0,0,0,0,0,0
ENSG00000233359,0,0,0,0,1,0,0,0
ENSG00000237352,27,9,22,10,41,5,4,5
ENSG00000215887,0,0,0,0,0,0,0,0
ENSG00000237954,0,0,0,0,0,0,0,0
ENSG00000185668,0,0,1,0,0,0,0,0
ENSG00000171492,849,1267,922,611,782,972,876,668
ENSG00000233129,0,0,0,0,0,0,0,0
ENSG00000230798,0,1,0,0,0,0,0,0
ENSG00000170989,139,182,303,907,171,126,320,247
ENSG00000186086,0,0,0,0,0,0,0,0
ENSG00000055732,1,0,7,3,5,1,17,1
ENSG00000258634,81,98,74,73,79,92,97,46
ENSG00000271914,0,0,0,0,0,0,0,0
ENSG00000233557,0,0,0,0,0,0,0,0
ENSG00000237897,0,0,0,0,0,0,0,0
ENSG00000116299,6,47,15,17,32,16,28,28
ENSG00000137962,2296,2055,2397,5996,1012,798,1895,3287
ENSG00000230881,0,0,0,0,0,0,0,0
ENSG00000227832,0,0,0,0,0,0,0,0
ENSG00000198691,2,3,2,3,7,2,4,6
ENSG00000286692,0,0,1,0,0,0,1,0
ENSG00000236674,0,0,0,0,0,0,0,0
ENSG00000260464,1,0,4,1,2,0,1,2
ENSG00000237435,0,0,0,0,0,0,0,0
ENSG00000232825,0,0,0,0,0,0,0,0
ENSG00000231996,0,0,0,0,0,0,1,0
ENSG00000273204,0,2,1,0,0,0,1,0
ENSG00000079739,1011,974,897,586,700,1282,1379,808
ENSG00000242396,0,0,0,0,0,0,0,0
ENSG00000117154,0,0,0,0,1,0,0,0
ENSG00000162377,363,433,390,376,399,169,296,208
ENSG00000224613,4,5,3,4,3,0,6,5
ENSG00000176378,0,0,0,0,0,0,0,0
ENSG00000116670,228,218,372,336,202,80,180,141
ENSG00000215871,0,0,0,0,0,0,0,1
ENSG00000287372,0,0,0,0,0,0,0,0
ENSG00000232542,0,1,0,1,0,0,0,0
ENSG00000231095,0,1,0,2,1,0,0,0
ENSG00000116774,1058,772,1389,638,755,392,1123,142
ENSG00000224081,1,2,1,1,3,2,8,1
ENSG00000235299,0,0,0,0,0,0,0,0
ENSG00000287756,0,0,0,0,0,0,0,0
ENSG00000269113,20,3,11,10,12,59,45,75
ENSG00000284652,2,0,1,2,0,1,0,0
ENSG00000023909,789,1383,821,859,1533,543,745,705
ENSG00000117133,426,636,682,579,371,221,297,298
ENSG00000069702,415,188,206,162,245,490,210,126
ENSG00000232185,0,0,0,0,0,0,0,0
ENSG00000230489,0,0,0,0,0,0,0,0
ENSG00000230721,0,0,1,0,0,0,1,0
ENSG00000228399,0,2,0,0,1,1,1,1
ENSG00000236776,0,0,0,0,0,0,0,0
ENSG00000285928,10,12,3,8,14,14,25,18
ENSG00000224685,0,0,0,0,0,0,0,0
